Title,Summary,Predicted Bias,Stance
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. Mr. Fox said Mr. Trump should never be trusted in the country because of the way he has demonized its people.",left,center
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. “He is not welcome to Mexico. We reject his visit,” Mr. Fox said.",left,center
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. “He is not welcome to Mexico,” Mr. Fox told CNN.",left,center
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,"Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by inviting Donald Trump to meet. Fox warned that if the president does not stand up to Trump, he will be seen as a traitor. Trump has spent more than a year railing against Mexico and its leaders.",right,left
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,"Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by inviting Donald Trump to meet. Fox warned that if the president does not stand up to Trump, he will be seen as a traitor. Trump is due to give a widely anticipated speech on immigration in Arizona.",right,left
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,"Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by inviting Donald Trump to meet. Fox warned that if the president does not stand up to Trump, he will be seen as a traitor.",right,left
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,"Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by inviting Donald Trump to meet with him. Trump has spent more than a year railing against Mexico and its leaders, promising the country would pay for the construction of a wall on the border it shares with the U.S. Fox warned that if he does not stand up to the GOP nominee, he will be seen as a traitor.",right,right
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,"Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by inviting Donald Trump to meet with him. Trump has spent more than a year railing against Mexico and its leaders, promising the country would pay for the construction of a wall on the border it shares with the U.S. Fox warned that if he does not stand up to the GOP nominee, he will be viewed like a traitor.",right,right
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,"Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by inviting Donald Trump to meet with him. Trump has spent more than a year railing against Mexico and its leaders, promising the country would pay for the construction of a wall on the border it shares with the U.S. Fox warned that if he does not stand up to the GOP nominee, he will be considered like a traitor.",right,right
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,"Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by hosting Donald Trump. Trump tweeted Tuesday that he had accepted an invitation to meet with the Mexican leader in private. Trump has spent more than a year railing against Mexico and its leaders, promising the country would pay for a border wall.",center,center
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,"Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by hosting Donald Trump. Trump tweeted Tuesday that he had accepted an invitation to meet with the Mexican leader in private. Trump has spent more than a year railing against Mexico and its leaders, promising the country would pay for a wall.",center,center
Former Mexican President Vicente Fox Slams President Enrique Peña Nieto For Meeting Trump,Vicente Fox says Mexican President Enrique Peña Nieto is taking an enormous political risk by hosting Donald Trump. Trump tweeted Tuesday that he had accepted an invitation to meet with the Mexican leader in private. Fox: “I think this is a big mistake on part of President Peña.”,center,center
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',"Former Mexican President Vincente Fox says he won't pay for Donald Trump's proposed U.S.-Mexico border wall. Fox: ""This nation is going to fail if it falls into the hands of a crazy man""",center,left
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',"Former Mexican President Vincente Fox says he won't pay for Donald Trump's proposed U.S.-Mexico border wall. Fox: ""This nation is going to fail if it falls into the hands of a crazy man.""",center,left
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',"Former Mexican President Vincente Fox says he won't pay for Donald Trump's proposed U.S.-Mexico border wall. Fox also questioned Trump's allegiance to the Republican party, or any political party.",center,left
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',"Former Mexican President Vincente Fox says he won't pay for Donald Trump's proposed border wall. Fox also questioned Trump's allegiance to the Republican party, or, for that matter, any party.",center,right
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',"Former Mexican President Vincente Fox says he won't pay for Donald Trump's proposed border wall. Fox also questioned Trump's allegiance to the Republican party, or any political party.",right,right
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',Former Mexican President Vincente Fox says he won't pay for Donald Trump's proposed border wall. Fox also questioned Trump's allegiance to the Republican party or any political party.,right,right
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',"Former Mexican President Vincente Fox said he won't pay for Donald Trump's proposed border wall. Fox also questioned Trump's allegiance to the Republican party, or, for that matter, any political party.",center,center
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',Former Mexican President Vincente Fox said he won't pay for Donald Trump's proposed border wall. Fox said that he believes that Americans will not elect the real estate tycoon to the White House.,right,center
Former Mexican President Fox to Trump: We won't pay for 'that f***ing wall!',"Former Mexican President Vincente Fox said he won't pay for Donald Trump's proposed border wall. Fox also questioned Trump's allegiance to the Republican party, or any political party.",right,center
Former Mexican President: 'I'm Not Going To Pay For That F**king Wall',"Former Mexican President Vicente Fox says Mexico will not pay for a wall along the U.S. border. Fox said that as a taxpayer, he's not willing to fund Trump's big idea. The GOP front-runner insists he'll coerce Mexico into paying for the wall.",center,left
Former Mexican President: 'I'm Not Going To Pay For That F**king Wall',"Former Mexican President Vicente Fox says Mexico will not pay for a wall along the U.S. border. Fox said that as a taxpayer, he's not willing to fund Trump's big idea. The GOP front-runner has made many outrageous comments about Latinos.",center,left
Former Mexican President: 'I'm Not Going To Pay For That F**king Wall',"Former Mexican President Vicente Fox says Mexico will not pay for a wall along the U.S. border. Fox said that as a taxpayer, he's not willing to fund Trump's big idea.",center,left
Former Mexican President: 'I'm Not Going To Pay For That F**king Wall',"Former Mexican President Vicente Fox says Mexico will not pay for a wall along the U.S. border. Fox: ""Democracy cannot pick crazy people that doesn't know what's going on in the world""",right,right
